"ởn","943"
" y","942"
"ổi","939"
"it","939"
"P ","937"
"d:","937"
" ở","936"
"il","930"
" 
","930"
"mớ","930"
"La","930"
"rê","926"
"kế","926"
"tá","925"
":k","925"
":d","924"
"đã","921"
"go","919"
"11","919"
"di","918"
"ND","914"
" á","913"
"me","910"
"p
","910"
"ô ","910"
"	
","904"
"14","903"
"le","901"
"ữn","901"
"is","898"
"6 ","897"
"
 ","892"
"ôi","892"
"cu","891"
"rị","890"
"Sở","887"
"đế","881"
"7 ","877"
"bệ","877"
"lý","876"
"A ","871"
"âm","871"
"eo","870"
"##","870"
"lo","869"
"âu","868"
"e
","865"
"mạ","865"
"ì ","865"
"UB","864"
"AN","864"
"24","862"
"16","862"
"0đ","861"
"Bì","860"
"y
","858"
"hể","857"
"hầ","853"
" U","848"
"-2","848"
"21","847"
"18","844"
"lư","844"
"mộ","842"
"au","841"
"đ
","841"
"d-","841"
"hơ","838"
"Tỉ","836"
"| ","835"
"o
","832"
"để","824"
"/7","821"
" R","819"
"nt","818"
"at","813"
" |","812"
"đấ","812"
" I","810"
"hợ","809"
"O ","809"
"m	","808"
"ảm","806"
"28","805"
"ẵn","803"
"êm","801"
"ón","800"
"6/","794"
"ll","793"
"bộ","790"
"ty","789"
"du","789"
"PH","788"
" F","787"
"ọn","784"
"(2","783"
"0/","779"
"Đi","777"
") ","774"
"mi","773"
"rì","773"
"úc","773"
" 5","772"
"1
","771"
"ứ ","771"
"ợp","770"
"tổ","770"
"ịa","769"
"Ki","765"
" 6","765"
"	2","765"
"
0","762"
"Ma","759"
"im","757"
"ou","752"
"sự","746"
"de","745"
"Hồ","744"
"Nẵ","741"
"ê ","735"
"Nữ","735"
"íc","734"
"vă","734"
"N
","734"
"2
","732"
"cơ","730"
"hờ","729"
"ợ ","726"
"TI","726"
"27","726"
"ấy","726"
"?
","725"
"
	","725"
"ÔN","725"
"Xã","725"
"IỆ","722"
"06","722"
"hụ","719"
"lạ","717"
" ""","717"
"Tổ","713"
"bị","711"
"om","710"
"đá","709"
"el","707"
"8 ","707"
"Ha","707"
"iễ","703"
"cầ","699"
"c,","699"
"c:","699"
"23","698"
"lự","696"
"ur","696"
"ve","695"
" o","693"
"ợn","693"
"  ","691"
" E","690"
"us","685"
"U ","685"
"Hộ","685"
"
3","682"
"90","681"
"Bả","679"
"ấn","678"
"25","677"
"13","676"
"a:","674"
"xe","673"
"sả","672"
"GI","668"
"ap","666"
"cư","665"
"Sa","663"
"ot","663"
"iớ","661"
"đố","661"
"hồ","661"
"	H","660"
"hê","654"
"ữ ","653"
"ed","652"
" “","651"
"5
","649"
"h:","649"
"e:","649"
"	0","648"
"ck","647"
"8/","646"
"0,","645"
"ắk","642"
" w","634"
"tử","634"
"22","634"
"50","633"
"Tu","631"
"3
","630"
":a","630"
"Bá","628"
"ẻ ","627"
"uấ","627"
"ỷ ","624"
"ic","620"
"ke","620"
"C
","619"
"yể","615"
"ưa","614"
"Bi","614"
"ắt","613"
"ẩm","613"
"H
","612"
"ấu","611"
"se","611"
" i","609"
"4
","607"
"ữ	","606"
"ad","601"
"tí","601"
"ce","601"
"nà","601"
"Cụ","600"
"sử","599"
"1/","599"
"as","598"
"HI","597"
"tì","596"
"Ni","596"
"Xe","595"
"tố","595"
"op","592"
"6
","592"
" 7","591"
"
-","585"
"da","584"
"lị","582"
"n.","579"
"Đạ","577"
"ỹ ","576"
"vn","576"
"đo","575"
"TP","572"
"bạ","569"
"7
","568"
".v","568"
"ẩn","567"
"Cá","566"
"xu","565"
"yễ","565"
"ẫn","563"
"a,","563"
"h	","563"
"gâ","561"
"; ","560"
"tụ","559"
"1.","558"
"rự","557"
"0	","557"
"ốt","556"
"xâ","556"
"ag","555"
"Đả","554"
"d
","551"
" O","551"
"To","550"
"t,","550"
"m,","549"
"05","547"
"ạm","547"
":e","546"
"bà","545"
"xã","545"
"8
","544"
" .","544"
"
4","543"
"
5","543"
"Tà","542"
"ỗ ","538"
"08","538"
"so","536"
"io","535"
"đa","535"
"ừn","534"
"ám","533"
"2.","525"
"ễ ","524"
"tậ","523"
"ểu","523"
"g.","523"
"Ca","521"
"5/","521"
"rợ","519"
"Hu","519"
"ặt","515"
"26","515"
"Mứ","514"
"ĩn","513"
"G
","513"
"03","511"
"mắ","510"
"tâ","510"
"su","508"
"ưn","506"
":c","505"
"04","505"
"09","504"
"bố","503"
"s
","502"
"0%","502"
" W","501"
"áy","501"
",0","501"
"út","500"
"tà","499"
"đả","498"
""" ","497"
"rả","495"
"45","495"
"iấ","494"
"HC","493"
"ss","489"
"ú ","489"
"40","488"
"2/","484"
"ơi","483"
"-0","483"
"ặn","480"
"	3","480"
"ắn","478"
"HO","478"
"hé","477"
"T
","476"
"ún","475"
"4/","475"
"ếu","474"
"mu","474"
"g:","474"
"Cổ","473"
"Xâ","471"
"ửa","469"
"UY","468"
"	1","467"
"ặc","466"
"Cơ","466"
"ge","465"
"ế
","465"
"7-","465"
"uâ","464"
" ứ","463"
"be","462"
" 9","461"
"Đa","461"
" '","461"
"ẢN","459"
"ỳ ","458"
"ưu","457"
"ằn","456"
"pt","455"
"99","454"
"Đồ","454"
"KH","453"
"đề","453"
"lầ","453"
"ẽ ","451"
"N1","451"
"ãn","449"
"Tâ","448"
"N2","448"
"3.","447"
"35","447"
"tị","446"
"Du","443"
"ÀN","442"
" ư","440"
"ép","440"
"7,","440"
"đó","439"
"òa","439"
"ừa","438"
"uế","438"
"y,","436"
"/Q","432"
"̂n","431"
"	Đ","430"
"os","428"
"ow","427"
" f","427"
"
A","425"
"ig","425"
"sở","424"
"đổ","423"
"Kế","423"
"ỆN","422"
"oo","422"
" 8","419"
"ol","417"
"CÔ","416"
"Hư","414"
"lớ","414"
"
6","414"
"” ","414"
"ir","413"
" ả","413"
"N3","413"
"Hi","413"
"31","412"
"ec","412"
"| ","411"
"
(","410"
"Tì","409"
"ủy","409"
" |","408"
"rt","407"
"
F","407"
"V ","407"
"ũn","404"
"Lo","404"
"5	","401"
"rá","400"
"38","400"
"36","400"
"vì","399"
"dư","398"
":0","398"
"hă","398"
" –","398"
"vậ","396"
"M
","396"
"ly","395"
"Do","395"
"sh","395"
"u,","394"
"Số","394"
"9,","392"
"– ","392"
"no","391"
" &","391"
"I
","391"
"3/","391"
"& ","390"
"ớp","390"
"S ","389"
"CM","389"
"Sơ","388"
":
","387"
"43","386"
"1	","384"
"4.","383"
"ữa","380"
"HÀ","380"
".9","378"
"ỚI","378"
"̣̂","376"
"ul","375"
"
7","372"
"5.","371"
"Mỹ","371"
"àu","369"
"Hả","369"
".3","368"
"tă","366"
"Đắ","366"
"i.","365"
"uổ","365"
"Đ-","365"
"pe","364"
"sơ","364"
"34","364"
"ns","363"
"ui","363"
"In","362"
"Đị","362"
"má","361"
"h.","361"
"sẽ","360"
"xi","360"
"hắ","359"
"rọ","358"
"uẩ","358"
"RA","358"
"LI","358"
"rí","356"
"44","356"
"4	","355"
"of","353"
"Bắ","353"
"P.","353"
"QU","352"
"39","351"
"
E","351"
"0:","351"
"Hó","350"
".2","349"
"cứ","348"
"/1","346"
"tô","345"
"õ ","345"
"o,","344"
"ờ
","344"
"ồi","343"
"Da","343"
"P
","342"
"dẫ","341"
"cò","341"
"37","341"
"/ ","341"
"Ủy","341"
"we","340"
"rs","338"
"Bí","338"
"	4","338"
"eb","337"
"32","337"
"33","337"
"mà","337"
"lê","337"
"f ","336"
"9	","336"
"tự","335"
"' ","335"
"cổ","334"
" ô","334"
"i:","334"
"2	","333"
"mặ","331"
"gô","331"
" u","329"
"42","328"
"ậu","328"
"Tư","328"
"6	","328"
"mô","327"
"mo","326"
"rấ","325"
"41","325"
"N4","325"
"nữ","324"
"ĂN","324"
"vự","324"
"Yê","323"
"ký","322"
"ét","322"
"80","322"
"-B","322"
"Dư","321"
"Là","321"
"O
","321"
"	T","321"
"bo","320"
"VN","317"
"KI","317"
"TN","317"
"3	","317"
"đô","316"
"bấ","316"
"HA","316"
"Lắ","315"
"	B","315"
"2:","314"
"à","313"
"kỳ","312"
"HÁ","312"
"rẻ","312"
"lã","312"
"Cầ","312"
" ý","311"
"Bà","310"
"uồ","310"
"ũ ","309"
"ct","308"
" :","306"
"va","305"
"Ta","305"
"46","304"
"
U","304"
"À ","304"
"iữ","303"
"gó","303"
"tỷ","303"
"Ga","301"
"uá","301"
"ÊN","301"
"cù","299"
"oi","298"
"9.","298"
".4","298"
".1","297"
"c.","297"
" J","297"
"Em","296"
"7.","296"
"Mo","295"
"51","295"
"ue","295"
"ợt","295"
"4:","295"
"HÔ","295"
"Dị","295"
".H","295"
"nl","294"
"60","294"
"Fa","293"
"Lu","293"
"hỗ","293"
"Đô","293"
"HD","293"
"t:","293"
"55","291"
"Lư","291"
"nộ","291"
"ỏ ","290"
"iv","290"
"(1","290"
"7	","290"
"k
","289"
"ĐI","289"
"  ","289"
"Xu","288"
"cũ","287"
"ld","287"
"ạ ","286"
"AM","285"
"ễm","285"
" ủ","284"
"D
","283"
"6.","283"
"đâ","283"
"ãi","283"
"ut","282"
"đặ","282"
"po","282"
"ẩu","281"
"uc","281"
"p,","280"
"m.","280"
"wa","280"
"Bệ","280"
"tớ","279"
"48","279"
"gọ","278"
"nó","277"
"
R","277"
"QĐ","277"
"up","277"
"ẹ","277"
"TV","276"
"mụ","276"
"ex","276"
"ìm","275"
"bằ","275"
"B ","275"
"L ","273"
"ht","273"
"70","273"
"GH","273"
"8	","273"
"ts","272"
"sắ","272"
"óc","272"
"IẾ","272"
"3:","272"
"tt","271"
"Pa","271"
"oc","271"
"đà","271"
"G1","271"
"8.","270"
"vị","270"
"lậ","269"
"E ","269"
"Si","269"
"ứu","268"
"ủ
","268"
"ok","267"
"Nă","267"
"(0","266"
"ọp","266"
".5","265"
":3","265"
"We","265"
"cậ","263"
"oả","263"
"ĩ ","263"
"HÍ","263"
"49","262"
"Bạ","262"
".G","262"
"rở","261"
"nc","261"
"vừ","261"
"r
","261"
" Ủ","261"
"ub","260"
"ẹp","260"
"Re","260"
"uô","260"
"sĩ","260"
"ói","259"
"ax","259"
"Di","258"
"58","258"
"Đã","258"
"hổ","256"
"ầm","256"
"rn","255"
"HU","255"
"E
","255"
"Vĩ","254"
"ak","252"
"Hò","251"
"od","249"
"fo","249"
"úp","249"
"đă","249"
"cử","249"
"â","249"
"K ","248"
":2","248"
".7","247"
"ị
","247"
"ị	","247"
"De","246"
"pi","246"
"Se","246"
"óp","246"
"Le","246"
"Tậ","246"
"v.","246"
"rễ","246"
"rú","245"
"mp","244"
"A
","244"
"II","244"
"GP","244"
"Cu","243"
"47","243"
"IÊ","243"
"uê","242"
"AS","242"
"ON","242"
"-C","240"
"T-","240"
".8","239"
"1,","239"
"BI","238"
".c","237"
"đì","237"
"ư","237"
"tả","236"
"ÁO","236"
"Độ","236"
"66","236"
"Vũ","236"
"ợi","235"
"l:","235"
"85","234"
"84","232"
"Te","232"
"bu","232"
"!
","231"
"NA","231"
"IẢ","230"
"pp","229"
"59","229"
"rd","228"
"đơ","228"
".g","228"
"DE","227"
"0-","227"
"l
","226"
"dù","225"
"ẫu","225"
"ởi","225"
"y.","225"
"ệ
","225"
"ỨC","225"
"VT","225"
"câ","224"
"hù","223"
"ry","222"
"vệ","222"
"62","222"
"Lê","222"
"HT","222"
"nk","221"
"95","221"
"US","221"
"/T","221"
"ỊC","220"
"
.","220"
"TO","220"
"
I","219"
"bổ","219"
"AI","219"
"Fu","219"
"
8","219"
"ÍN","219"
"ĐT","219"
"Cả","219"
"-T","218"
"No","217"
"56","217"
"Me","217"
"pl","216"
"5,","216"
"dà","216"
"ẬT","216"
"ếm","215"
"ÁC","215"
"SA","215"
"rà","215"
"ềm","213"
"54","213"
"73","213"
"t.","213"
"tứ","213"
"e,","212"
"Be","212"
"98","212"
"64","212"
"Đo","212"
"tầ","212"
"xử","212"
"52","211"
"đẹ","211"
"ẾN","211"
":1","211"
"ư,","211"
"72","210"
"QL","210"
"đu","209"
"ỗi","209"
"uầ","209"
"""
","209"
" /","209"
"Pr","208"
"rc","208"
"Kỳ","208"
"  ","208"
"fa","208"
"ỜI","208"
"by","207"
"EO","207"
"SD","207"
"Ne","206"
"61","206"
"ơ","206"
"z ","206"
".6","205"
"gl","205"
"ye","205"
"Đă","205"
"9:","205"
"Đư","205"
"xé","205"
"Đứ","205"
"rk","204"
"og","204"
"94","204"
"VĂ","204"
"cụ","203"
"Su","203"
"rõ","203"
"CP","203"
"gầ","203"
"Dâ","203"
"u	","203"
"tấ","202"
"57","202"
"75","202"
"
9","202"
"AR","201"
"ew","201"
"pa","200"
"p:","200"
"ẩy","200"
"rạ","199"
"ev","199"
"	5","199"
"79","198"
"Gr","198"
"53","198"
"lâ","197"
"97","197"
"Dự","197"
"Sh","196"
"K
","196"
"dr","195"
"ip","195"
"mì","195"
"yo","195"
"vù","195"
"SE","194"
"Đầ","194"
"HỦ","194"
"ÂN","194"
"g	","194"
"ọi","193"
"ôm","193"
"Mu","193"
"VÀ","193"
"OA","193"
"U
","192"
"Mộ","192"
"BÁ","191"
"3,","191"
"az","191"
"S
","190"
"fi","190"
"um","190"
"ƯỚ","190"
"Cậ","190"
"₫
","190"
"TA","189"
"82","189"
"CV","189"
"So","188"
"69","188"
"a.","187"
"DL","187"
"7:","187"
":4","187"
"ộ,","187"
"GB","187"
"LD","187"
"rl","186"
"1:","186"
"nâ","186"
"iú","185"
"ik","185"
"Tô","185"
"65","185"
"NT","185"
"(C","185"
"kê","185"
"Al","184"
"81","184"
"ST","184"
"PT","183"
"Bu","183"
"ah","183"
"ẾT","183"
"g)","183"
"hĩ","182"
"gì","182"
"ẳn","182"
"68","182"
"63","182"
"EA","182"
"Br","182"
"ò ","181"
":5","181"
"ắp","181"
"Vư","181"
"SS","181"
"96","181"
"2,","181"
"mẫ","180"
"RS","180"
"78","180"
"ê","180"
"lộ","180"
"eg","179"
"u.","179"
"CỔ","179"
"On","178"
"86","178"
"ẹ ","178"
"ề
","177"
"đủ","177"
"ÁN","177"
"VH","177"
"bắ","176"
"GT","176"
"Nô","176"
"Má","176"
"TY","176"
"̀ ","176"
"BẢ","176"
"̂́","176"
"vư","175"
"ầy","175"
"71","175"
"6,","175"
"óm","175"
"Tă","175"
"-X","175"
"ob","174"
"En","174"
"ỔN","174"
"nô","174"
"-
","174"
"x ","173"
"ạy","173"
"ùa","173"
"mb","173"
"83","173"
"LU","173"
"ÌN","173"
"fe","172"
"89","172"
"đứ","172"
"SỰ","172"
"ÁP","172"
"ựa","171"
"Lị","171"
"Ka","171"
"̀n","171"
"CA","171"
"5-","171"
"TƯ","171"
"Ro","170"
"HƯ","170"
"ww","170"
"”
","170"
"wi","169"
"ù ","169"
"vu","169"
"0 ","169"
"́n","169"
"HỆ","169"
"í
","169"
"vẫ","168"
"ƯỜ","168"
"ỘI","168"
"X ","168"
"Tả","167"
"sứ","167"
"TC","167"
"ô","167"
"Yo","166"
"bó","166"
"nạ","166"
"uo","166"
"w ","166"
"MỚ","166"
"Gh","166"
"DO","166"
"o.","166"
"hở","165"
"+ ","165"
"tặ","165"
"AL","165"
"kỷ","165"
"V
","165"
"s,","164"
"ep","164"
" ,","164"
"oặ","163"
"nê","163"
"nu","163"
"ửi","163"
"Mô","163"
"
[","163"
"CN","163"
"/G","163"
"wo","162"
"vấ","162"
"ư
","162"
" Á","162"
"EM","162"
"ả
","162"
"b ","161"
"av","161"
"Ở ","161"
"
W","160"
"R ","160"
"ka","160"
"á","160"
"ià","160"
"VO","160"
"cự","159"
"ab","159"
"mứ","159"
"tú","159"
"93","159"
"4,","159"
"xa","159"
"UẬ","159"
"rậ","159"
"74","158"
"rầ","158"
"OẠ","158"
"IA","158"
"ụ
","158"
"hề","158"
"ấm","158"
"ỐN","158"
"TD","158"
"ỏe","157"
" ă","157"
"Có","157"
"ỡ ","157"
"ỤC","157"
"XE","157"
"tn","157"
"tộ","157"
"ủn","156"
"
Y","156"
"g?","156"
"AC","156"
"gr","156"
"vo","156"
"ci","155"
"88","155"
"Ra","155"
"ạ","155"
"AO","155"
"CT","155"
"Sá","155"
"đẩ","155"
"ER","154"
"8,","154"
"cà","153"
"IV","153"
"	6","153"
"Bo","152"
"Ý ","152"
"lờ","152"
"rm","152"
"mù","152"
"ẢM","152"
"BH","152"
"if","151"
"nổ","151"
"ơ
","151"
"sẻ","150"
"pr","150"
"nn","150"
"ĩa","150"
"ỌC","150"
"dừ","150"
"'
","150"
"Po","149"
"67","149"
"TU","149"
"IỚ","149"
"Ar","148"
"rr","148"
"IỀ","148"
"Tạ","148"
"P-","148"
"XH","148"
"PL","148"
"nơ","147"
"xá","147"
"ỏa","147"
"Ã ","147"
"Ju","147"
"Hệ","146"
"iz","146"
"Từ","146"
"n	","146"
"n ","145"
"°C","145"
"Họ","144"
"ET","144"
"ạp","144"
"ý
","144"
"91","144"
"LE","144"
"TE","144"
"lợ","143"
"é ","143"
"Fo","143"
"? ","143"
"ẤT","143"
",5","143"
"ắm","142"
"
#","142"
"EN","141"
"rộ","141"
"YT","141"
"BT","141"
"//","141"
"Mã","140"
"g""","140"
"9-","140"
"mư","139"
"RU","139"
"Ư ","139"
" â","138"
"ỘN","138"
"St","137"
"LO","137"
"n'","137"
"hẳ","137"
"ố:","137"
"ff","136"
"iP","136"
"nề","136"
"mẹ","136"
"ự
","136"
"5:","136"
"ộp","136"
"ộ
","136"
"td","136"
"Wi","135"
"Đề","135"
"á
","135"
"p.","135"
"ƠN","135"
"HP","135"
"ds","135"
"Ự ","135"
"nố","134"
"ưỡ","134"
"ế,","134"
"92","133"
"gá","133"
"bs","133"
"77","133"
"ỡn","133"
"ịu","133"
"ĐỘ","133"
"DI","133"
"x:","133"
"lệ","133"
"yb","133"
"VP","133"
"3r","133"
"só","132"
"© ","132"
"ặp","132"
"Á ","132"
"đe","132"
"Đấ","132"
"TỬ","132"
"ử
","132"
"úy","132"
"uà","132"
"ỚC","132"
"kí","131"
"RE","131"
"rụ","131"
"Bl","130"
"SỐ","130"
"đú","130"
"ỆT","130"
"wn","129"
"HẬ","129"
"87","129"
"LA","129"
"ẢI","129"
"cộ","129"
"lò","129"
"Đú","129"
" ₫","129"
"gắ","128"
"4-","128"
"8:","128"
"V-","128"
"-U","128"
"gờ","128"
"ey","127"
"IC","127"
"Tấ","127"
"BC","127"
"HỘ","127"
"ĐẠ","127"
"/8","126"
" Z","126"
"lĩ","126"
"̣ ","126"
"Y
","126"
"hè","125"
"ỀU","125"
"Sự","125"
"Hậ","125"
" •","125"
"ẦN","125"
"Ge","125"
"IỂ","125"
"mã","124"
"gử","124"
"• ","124"
"bỏ","124"
"ÓN","124"
"bư","124"
"PC","123"
"èo","123"
"ny","123"
"ỜN","123"
"Ế ","123"
"HĐ","122"
" ấ","122"
"CÁ","122"
"76","122"
"Cư","122"
"ỆU","122"
"n)","122"
"o?","122"
"ms","121"
"nế","121"
"uý","121"
"r.","121"
"đọ","121"
"ei","121"
"NE","121"
"ME","121"
"CE","121"
"RƯ","121"
"mấ","121"
"ỰC","121"
"ya","121"
"V.","121"
"*
","121"
"Ử ","120"
"ẬP","120"
"mm","120"
"HỐ","120"
"SỞ","120"
"Ụ ","120"
"SO","120"
"rò","119"
"UN","119"
"1-","119"
"Lễ","119"
"OS","118"
"lú","118"
"mở","118"
"6:","118"
"TẾ","118"
"nf","118"
"TĐ","118"
"By","118"
"IM","117"
"UA","117"
"SI","117"
"VỤ","117"
"km","117"
"́t","116"
"́ ","116"
"OR","116"
"ĐK","116"
"hã","115"
"ix","115"
"ẠI","115"
"YẾ","115"
"CĐ","115"
"Đì","115"
"DỊ","115"
"đờ","115"
"vố","114"
"m:","114"
"BA","114"
"6-","114"
"ră","114"
": ","114"
"Gu","114"
"b
","114"
"	C","114"
"
*","114"
"DV","113"
"Mạ","113"
"Pe","113"
"ằm","113"
" 1","112"
"Đặ","112"
"Về","112"
"HỎ","112"
"ws","111"
"Cà","111"
"% ","111"
"DU","111"
"-3","111"
"] ","111"
"TS","111"
"n""","111"
"ỉ:","111"
"̛o","111"
"ẠO","111"
"ữu","110"
"bậ","110"
"Fr","110"
"Lã","110"
"DS","110"
"L
","110"
"HỜ","110"
"rg","110"
"HỌ","110"
"vữ","110"
"Ồ ","110"
"mề","109"
"hử","109"
"Wo","109"
"ẠN","109"
"ƯƠ","109"
"că","109"
" #","109"
